,time,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF
1377,2005-04-14,0.769,1.2919,1.8944,0.724,1.2421,1.1994
1378,2005-04-15,0.7684,1.2799,1.8798,0.7202,1.2469000000000001,1.215
1379,2005-04-18,0.7684,1.29,1.893,0.7154,1.2478,1.2004
1380,2005-04-19,0.7715,1.3028,1.9041000000000001,0.7183,1.2362,1.1869
1381,2005-04-20,0.7748,1.3057,1.9174,0.7241,1.2416,1.1814
1382,2005-04-21,0.7751,1.3087,1.9197,0.7273,1.2396,1.1774
1383,2005-04-22,0.7807,1.305,1.9075,0.7264,1.2358,1.1827
1384,2005-04-25,0.7792,1.3062,1.9143,0.7324,1.2368999999999999,1.1807
1385,2005-04-26,0.7776,1.2989,1.9113,0.7277,1.2436,1.1884000000000001
1386,2005-04-27,0.7763,1.2992,1.9058000000000002,0.7232,1.2504,1.1861
1387,2005-04-28,0.7782,1.2926,1.9036,0.7236,1.2521,1.1932
1388,2005-04-29,0.7795,1.2902,1.9073,0.7279,1.2578,1.1925
1389,2005-05-02,0.7793,1.2873999999999999,1.9085999999999999,0.7302,1.2544,1.1953
1390,2005-05-03,0.7742,1.2852000000000001,1.895,0.7294,1.2533,1.1984
1391,2005-05-04,0.781,1.2873999999999999,1.8921000000000001,0.7266,1.2464,1.1988
1392,2005-05-05,0.7807,1.2955,1.9026,0.7339,1.2446,1.1913
1393,2005-05-06,0.7753,1.2958,1.9035,0.735,1.2417,1.1932
1394,2005-05-09,0.7735,1.2838,1.8913,0.7317,1.2377,1.2072
1395,2005-05-10,0.7764,1.2863,1.8857,0.7303,1.2368000000000001,1.2036
1396,2005-05-11,0.7746,1.2879,1.8824,0.732,1.2472,1.2006999999999999
1397,2005-05-12,0.7653,1.2806,1.8721999999999999,0.7303,1.2514,1.2063
1398,2005-05-13,0.7591,1.2679,1.8646,0.718,1.2657,1.2171
1399,2005-05-16,0.7566,1.2614,1.8493,0.7096,1.2695,1.2256
1400,2005-05-17,0.7558,1.2634,1.8378,0.7075,1.2647,1.223
1401,2005-05-18,0.7607,1.2612,1.8352,0.7068,1.2598,1.2247
1402,2005-05-19,0.7574,1.2679,1.8395000000000001,0.7131,1.2584,1.2184
1403,2005-05-20,0.7552,1.2641,1.8354,0.71,1.2654,1.222
1404,2005-05-23,0.7589,1.2551,1.8266,0.7083,1.2585,1.2328999999999999
1405,2005-05-24,0.7607,1.2570000000000001,1.8293,0.7104,1.2597,1.2317
1406,2005-05-25,0.7628,1.2582,1.8277,0.7121,1.264,1.2299
1407,2005-05-26,0.7592,1.2603,1.8316,0.7144,1.2659,1.227
1408,2005-05-27,0.7631,1.2511999999999999,1.8204,0.7094,1.2548,1.236
1409,2005-05-30,0.7605,1.258,1.8244,0.7155,1.2564,1.2311
1410,2005-05-31,0.7562,1.2474,1.8235999999999999,0.7116,1.2544,1.2385
1411,2005-06-01,0.7501,1.2308,1.8173,0.7048,1.2478,1.2477
1412,2005-06-02,0.7546,1.2207,1.8117999999999999,0.6985,1.2484,1.2551
1413,2005-06-03,0.7565,1.2277,1.8166,0.7008,1.2471,1.2511
1414,2005-06-06,0.7647,1.2232,1.8153000000000001,0.6988,1.244,1.2529
1415,2005-06-07,0.7687,1.226,1.8241,0.7086,1.2462,1.2493
1416,2005-06-08,0.7655,1.2286,1.8349,0.7148,1.2511,1.2458
1417,2005-06-09,0.7676,1.2235,1.8234,0.713,1.2559,1.2546
1418,2005-06-10,0.7615,1.2229,1.8207,0.7123,1.2518,1.2545
1419,2005-06-13,0.7614,1.2122,1.8126,0.7057,1.2562,1.2692999999999999
1420,2005-06-14,0.7632,1.2112,1.8075999999999999,0.7055,1.2521,1.2707
1421,2005-06-15,0.7702,1.2033,1.8063,0.7072,1.2378,1.278
1422,2005-06-16,0.7723,1.2124,1.8229,0.7135,1.2363,1.2705
1423,2005-06-17,0.7778,1.2105,1.8232,0.714,1.2292,1.2723
1424,2005-06-20,0.7764,1.2283,1.8312,0.7164,1.2355,1.2581
1425,2005-06-21,0.7791,1.2155,1.8254000000000001,0.7157,1.233,1.2705
1426,2005-06-22,0.7784,1.2173,1.8289,0.7164,1.2348,1.2659
1427,2005-06-23,0.7719,1.2133,1.8218999999999999,0.7169,1.2328000000000001,1.2718
1428,2005-06-24,0.7698,1.2034,1.8151000000000002,0.7071,1.2331,1.2796
1429,2005-06-27,0.7692,1.2095,1.8239999999999998,0.7041,1.2302,1.2747
1430,2005-06-28,0.7638,1.2171,1.8291,0.7077,1.2321,1.2674
1431,2005-06-29,0.7624,1.2067,1.8169,0.702,1.2279,1.2809
1432,2005-06-30,0.763,1.207,1.8068,0.7001,1.2253,1.2824
1433,2005-07-01,0.7523,1.2094,1.7908,0.697,1.2418,1.2817
1434,2005-07-04,0.7486,1.1937,1.768,0.6833,1.2393,1.2976
1435,2005-07-05,0.7408,1.19,1.7581,0.6794,1.2428,1.304
1436,2005-07-06,0.7392,1.1918,1.7566000000000002,0.6762,1.2343,1.3035999999999999
1437,2005-07-07,0.7398,1.1936,1.7522,0.673,1.2272,1.302
1438,2005-07-08,0.7419,1.1952,1.7439,0.6729,1.2196,1.2983
1439,2005-07-11,0.7474,1.1975,1.7384,0.6733,1.2166,1.2993000000000001
1440,2005-07-12,0.7566,1.2075,1.758,0.6788,1.2046999999999999,1.287
1441,2005-07-13,0.7493,1.2241,1.7779,0.6859,1.2081,1.2713999999999999
1442,2005-07-14,0.7509,1.2083,1.7633999999999999,0.6732,1.2126000000000001,1.2902
1443,2005-07-15,0.7486,1.2083,1.7567,0.6748,1.2203,1.2902
1444,2005-07-18,0.7536,1.2043,1.751,0.674,1.2168,1.2953000000000001
1445,2005-07-19,0.7507,1.2051,1.7481,0.6772,1.2201,1.2944
1446,2005-07-20,0.7559,1.2032,1.7398,0.6745,1.2216,1.3001
1447,2005-07-21,0.7648,1.215,1.7407,0.6781,1.2178,1.2854
1448,2005-07-22,0.7642,1.2163,1.7528000000000001,0.6854,1.2193,1.2858
1449,2005-07-25,0.7633,1.2058,1.7401,0.6855,1.2182,1.2961
1450,2005-07-26,0.758,1.2069,1.7471999999999999,0.6851,1.2305,1.2947
1451,2005-07-27,0.7556,1.2024,1.7377,0.6822,1.2364,1.2989
1452,2005-07-28,0.7596,1.2062,1.7433999999999998,0.6789,1.2312,1.2953999999999999
1453,2005-07-29,0.7566,1.2127,1.7556,0.6834,1.2232,1.2859
1454,2005-08-01,0.7608,1.2123,1.7574,0.681,1.2119,1.2881
1455,2005-08-02,0.7653,1.2176,1.7667000000000002,0.6833,1.2191,1.2798
1456,2005-08-03,0.771,1.2196,1.7713,0.6868,1.2165,1.2766
1457,2005-08-04,0.7721,1.2332,1.7774999999999999,0.691,1.2122,1.2610999999999999
1458,2005-08-05,0.7681,1.2386,1.7807,0.6909,1.2163,1.2574
1459,2005-08-08,0.7639,1.2376,1.7784,0.6903,1.2147999999999999,1.2615
1460,2005-08-09,0.7618,1.2347,1.7844,0.6919,1.2127,1.2610999999999999
1461,2005-08-10,0.7651,1.2379,1.7873999999999999,0.6928,1.2105,1.259
1462,2005-08-11,0.7745,1.2388,1.7969,0.6954,1.2026,1.256
1463,2005-08-12,0.7722,1.2468,1.8112,0.7057,1.1973,1.2461
1464,2005-08-15,0.7687,1.2438,1.8148,0.7069,1.2001,1.2475
1465,2005-08-16,0.7692,1.2368000000000001,1.8111000000000002,0.7056,1.1983,1.2549000000000001
1466,2005-08-17,0.7598,1.2359,1.8102,0.7043,1.2143,1.2558
1467,2005-08-18,0.7532,1.2277,1.8063,0.7007,1.219,1.2617
1468,2005-08-19,0.7514,1.2175,1.7934999999999999,0.6961,1.211,1.2713999999999999
1469,2005-08-22,0.7551,1.2153,1.7951000000000001,0.6941,1.202,1.2756
1470,2005-08-23,0.7559,1.2225,1.8009,0.6963,1.1974,1.2709
1471,2005-08-24,0.7554,1.2229,1.8006,0.6983,1.1911,1.2705
1472,2005-08-25,0.7592,1.2271,1.8004,0.6976,1.1917,1.2647
1473,2005-08-26,0.7552,1.23,1.8026,0.6978,1.1991,1.2567
1474,2005-08-29,0.7502,1.2281,1.8014000000000001,0.6952,1.1992,1.259
1475,2005-08-30,0.7486,1.2224,1.7953999999999999,0.6934,1.1908,1.2675
1476,2005-08-31,0.7545,1.2218,1.7856999999999998,0.6888,1.1885,1.2692999999999999
1477,2005-09-01,0.762,1.2342,1.8035,0.6958,1.1832,1.2533
1478,2005-09-02,0.7657,1.2493,1.8338,0.7051,1.1884000000000001,1.2349
1479,2005-09-05,0.7687,1.2515,1.8437999999999999,0.7062,1.1894,1.2297
1480,2005-09-06,0.7686,1.2543,1.8437000000000001,0.7095,1.19,1.2317
1481,2005-09-07,0.7657,1.2466,1.8418,0.7092,1.1881,1.2381
1482,2005-09-08,0.7726,1.2412,1.8361,0.7038,1.1814,1.2434
1483,2005-09-09,0.775,1.2397,1.8357,0.7053,1.1784,1.2448
1484,2005-09-12,0.7685,1.2418,1.8391,0.7073,1.1875,1.2436
1485,2005-09-13,0.769,1.2277,1.8191000000000002,0.703,1.1825,1.259
1486,2005-09-14,0.7707,1.2268,1.8222,0.7026,1.1798,1.2609
1487,2005-09-15,0.7674,1.2284,1.8226,0.7085,1.1853,1.2578
1488,2005-09-16,0.7675,1.2224,1.806,0.706,1.1793,1.2676
1489,2005-09-19,0.7664,1.2239,1.8077,0.7047,1.1682,1.2696
1490,2005-09-20,0.7666,1.2136,1.8021,0.7003,1.1695,1.2792
1491,2005-09-21,0.7715,1.2119,1.799,0.6977,1.1667,1.2816
1492,2005-09-22,0.7626,1.2226,1.8114,0.6996,1.1724,1.2697
1493,2005-09-23,0.7579,1.2147999999999999,1.7901,0.693,1.1709,1.2791000000000001
1494,2005-09-26,0.7564,1.2034,1.776,0.6873,1.1724,1.2924
1495,2005-09-27,0.7562,1.2068,1.7785,0.6863,1.1783,1.2897
1496,2005-09-28,0.7588,1.2017,1.7673999999999999,0.6806,1.1743999999999999,1.2953999999999999
1497,2005-09-29,0.7603,1.2044,1.7682,0.6875,1.1716,1.2913999999999999
1498,2005-09-30,0.7621,1.2035,1.7610999999999999,0.6907,1.1678,1.2934999999999999
1499,2005-10-03,0.7627,1.2064,1.7682,0.692,1.1666,1.293
1500,2005-10-04,0.7632,1.1918,1.7549000000000001,0.6918,1.1722,1.3018
1501,2005-10-05,0.7556,1.1919,1.7589000000000001,0.6967,1.1829,1.3014999999999999
1502,2005-10-06,0.7591,1.201,1.7667000000000002,0.6936,1.1801,1.29
1503,2005-10-07,0.7562,1.2183,1.7792,0.6979,1.1739,1.2709
1504,2005-10-10,0.7585,1.2128,1.7609,0.696,1.1754,1.2786
1505,2005-10-11,0.7522,1.2068,1.7557,0.6983,1.1755,1.2831000000000001
1506,2005-10-12,0.7553,1.1988,1.7457,0.6919,1.1714,1.2901
1507,2005-10-13,0.7509,1.2027,1.7527,0.6972,1.1823,1.2873
1508,2005-10-14,0.7535,1.2027,1.7562,0.692,1.1854,1.2886
1509,2005-10-17,0.7496,1.2074,1.7684,0.6962,1.1797,1.2845
1510,2005-10-18,0.7479,1.2018,1.7536,0.6968,1.1774,1.2936
1511,2005-10-19,0.7509,1.1965,1.7513999999999998,0.6956,1.1756,1.2979
1512,2005-10-20,0.7523,1.1994,1.7643,0.6977,1.1776,1.2948
1513,2005-10-21,0.7491,1.2019,1.7742,0.701,1.1878,1.2879
1514,2005-10-24,0.7514,1.1956,1.7686,0.6998,1.1868,1.2924
1515,2005-10-25,0.7563,1.198,1.7694,0.7037,1.1754,1.288
1516,2005-10-26,0.7537,1.2111,1.7838,0.7053,1.1696,1.2757
1517,2005-10-27,0.7572,1.2059,1.7753,0.7013,1.1716,1.2836
1518,2005-10-28,0.75,1.2138,1.7829000000000002,0.7071,1.1767,1.2731
1519,2005-10-31,0.7474,1.2066,1.774,0.7028,1.1811,1.2810000000000001
1520,2005-11-01,0.7431,1.1984,1.768,0.7,1.1749,1.29
1521,2005-11-02,0.7412,1.2037,1.7671999999999999,0.697,1.1803,1.2865
1522,2005-11-03,0.7398,1.2073,1.7769,0.6921,1.1812,1.278
1523,2005-11-04,0.7332,1.1942,1.7701,0.6895,1.185,1.2919
1524,2005-11-07,0.732,1.181,1.7506,0.6834,1.1884000000000001,1.3081
1525,2005-11-08,0.7339,1.1788,1.7425000000000002,0.6795,1.1861,1.3075
1526,2005-11-09,0.7371,1.1779,1.7438,0.6833,1.1858,1.3107
1527,2005-11-10,0.7301,1.1768,1.7436,0.6878,1.1905000000000001,1.3103
1528,2005-11-11,0.7326,1.1691,1.7406000000000001,0.6863,1.1898,1.3147
1529,2005-11-14,0.728,1.1738,1.7425000000000002,0.6866,1.1938,1.3108
1530,2005-11-15,0.7325,1.1695,1.7376,0.6795,1.1923,1.3172
1531,2005-11-16,0.7306,1.1719,1.7348,0.6845,1.1932,1.317
1532,2005-11-17,0.7339,1.1672,1.7178,0.6849,1.1876,1.3252
1533,2005-11-18,0.7336,1.1743999999999999,1.7185000000000001,0.6872,1.1885,1.3175
1534,2005-11-21,0.7361,1.1771,1.7167,0.6864,1.1825,1.3136999999999999
1535,2005-11-22,0.7384,1.1728,1.7155,0.689,1.1739,1.3201
1536,2005-11-23,0.7381,1.182,1.7226,0.6929,1.1723,1.3106
1537,2005-11-24,0.7385,1.1811,1.7233,0.6938,1.1722,1.312
1538,2005-11-25,0.7363,1.1779,1.722,0.6953,1.1703999999999999,1.3164
1539,2005-11-28,0.7416,1.1719,1.7144,0.6966,1.1663000000000001,1.32
1540,2005-11-29,0.7372,1.1848,1.7288000000000001,0.7037,1.1689,1.3059
1541,2005-11-30,0.7394,1.1764999999999999,1.7165,0.7004,1.1667,1.3148
1542,2005-12-01,0.7422,1.179,1.7292,0.7038,1.1659,1.3151
1543,2005-12-02,0.7479,1.1739,1.7318,0.7044,1.1616,1.3175
1544,2005-12-05,0.7514,1.171,1.7328999999999999,0.7126,1.1573,1.317
1545,2005-12-06,0.7532,1.1792,1.7421,0.7183,1.1574,1.3066
1546,2005-12-07,0.7474,1.178,1.7405,0.7175,1.1598,1.3068
1547,2005-12-08,0.7498,1.1713,1.7337,0.7028,1.1595,1.3147
1548,2005-12-09,0.7514,1.1818,1.7525,0.7012,1.1569,1.3003
1549,2005-12-12,0.7559,1.1815,1.7543,0.7027,1.1508,1.3032
1550,2005-12-13,0.7538,1.1954,1.7751000000000001,0.7105,1.1502,1.2894999999999999
1551,2005-12-14,0.7548,1.1934,1.7697,0.7053,1.1516,1.2939
1552,2005-12-15,0.7469,1.1994,1.7729,0.7068,1.1577,1.2824
1553,2005-12-16,0.7449,1.197,1.7652,0.692,1.1599,1.2903
1554,2005-12-19,0.7393,1.2015,1.7719,0.6906,1.1687,1.2881
1555,2005-12-20,0.7339,1.2002,1.7626,0.688,1.1732,1.2929
1556,2005-12-21,0.7345,1.1862,1.7541,0.6822,1.1654,1.3086
1557,2005-12-22,0.731,1.1834,1.7452999999999999,0.6783,1.167,1.3131
1558,2005-12-23,0.7279,1.1873,1.7378,0.6725,1.1659,1.3117
1559,2005-12-26,0.7308,1.1862,1.7335,0.6734,1.1668,1.3122
1560,2005-12-27,0.7251,1.1848,1.7332999999999998,0.6754,1.1743999999999999,1.3142
1561,2005-12-28,0.7288,1.1833,1.7271,0.6718,1.1654,1.3176999999999999
1562,2005-12-29,0.7329,1.1838,1.718,0.6807,1.1651,1.3166
1563,2005-12-30,0.7328,1.1841,1.7246000000000001,0.6835,1.1625,1.314
1564,2006-01-02,0.7338,1.1839,1.7229,0.6819,1.1632,1.3157
1565,2006-01-03,0.7402,1.1821,1.7194,0.6819,1.1564,1.3146
1566,2006-01-04,0.7474,1.2015,1.7464,0.6844,1.1482,1.2903
1567,2006-01-05,0.7475,1.2107999999999999,1.7557,0.6864,1.1623,1.2772999999999999
1568,2006-01-06,0.755,1.2097,1.7547000000000001,0.6864,1.1656,1.2768
1569,2006-01-09,0.7539,1.2143,1.7694999999999999,0.6916,1.1679,1.2709
1570,2006-01-10,0.7495,1.2081,1.7654,0.6941,1.1646,1.2766
1571,2006-01-11,0.7555,1.2061,1.7633,0.6941,1.1593,1.2809
1572,2006-01-12,0.7509,1.2141,1.7662,0.697,1.1627,1.2742
1573,2006-01-13,0.755,1.2033,1.7608000000000001,0.693,1.1614,1.2859
1574,2006-01-16,0.7541,1.2115,1.7747000000000002,0.6979,1.1573,1.2764
1575,2006-01-17,0.7528,1.2116,1.7669000000000001,0.6961,1.1625,1.2796
1576,2006-01-18,0.7472,1.2117,1.7685,0.6914,1.1715,1.2787
1577,2006-01-19,0.7475,1.2119,1.7631000000000001,0.6855,1.1638,1.2792
1578,2006-01-20,0.748,1.2091,1.7572,0.6816,1.1538,1.2846
1579,2006-01-23,0.7533,1.2136,1.7709000000000001,0.6789,1.1502,1.276
1580,2006-01-24,0.7511,1.2297,1.7866,0.6841,1.1524,1.2579
1581,2006-01-25,0.7533,1.2269,1.7833,0.6816,1.1516,1.2622
1582,2006-01-26,0.7511,1.2242,1.7831000000000001,0.6867,1.151,1.2648
1583,2006-01-27,0.749,1.2202,1.7797,0.6835,1.149,1.2701
1584,2006-01-30,0.7493,1.2097,1.768,0.6811,1.146,1.2843
1585,2006-01-31,0.7585,1.2094,1.7685,0.6817,1.1387,1.2866
1586,2006-02-01,0.7531,1.2147999999999999,1.7788,0.6879,1.1419,1.2787
1587,2006-02-02,0.7536,1.2059,1.775,0.6844,1.1451,1.2896
1588,2006-02-03,0.7486,1.2088,1.7801,0.6899,1.1444,1.2864
1589,2006-02-06,0.742,1.2025000000000001,1.7623,0.6878,1.1468,1.2947
1590,2006-02-07,0.7399,1.197,1.7478,0.6807,1.1539,1.3005
1591,2006-02-08,0.7387,1.1984,1.7467000000000001,0.6775,1.1496,1.2961
1592,2006-02-09,0.7404,1.1958,1.7409,0.6746,1.1453,1.2995999999999999
1593,2006-02-10,0.7386,1.1987,1.742,0.6791,1.1531,1.2992
1594,2006-02-13,0.7375,1.1908,1.7457,0.6783,1.1557,1.3072
1595,2006-02-14,0.7417,1.1902,1.7414,0.6747,1.153,1.3078
1596,2006-02-15,0.7391,1.1913,1.7353,0.6772,1.1569,1.3081
1597,2006-02-16,0.739,1.1892,1.7405,0.6739,1.1577,1.3096999999999999
1598,2006-02-17,0.7396,1.1902,1.7387000000000001,0.6699,1.1519,1.3102
1599,2006-02-20,0.7408,1.1932,1.7405,0.6682,1.1477,1.3103
1600,2006-02-21,0.7384,1.1937,1.7443,0.6703,1.1478,1.3075999999999999
1601,2006-02-22,0.736,1.1909,1.7445,0.661,1.1486,1.3087
1602,2006-02-23,0.7383,1.1912,1.7433999999999998,0.658,1.153,1.3114
1603,2006-02-24,0.7392,1.1918,1.7516,0.6612,1.1484,1.3091
1604,2006-02-27,0.7378,1.1872,1.7449,0.6626,1.1407,1.3173
1605,2006-02-28,0.7425,1.1847,1.7396,0.6605,1.1366,1.3226
1606,2006-03-01,0.7456,1.1931,1.7537,0.6625,1.1355,1.3107
1607,2006-03-02,0.7484,1.1924,1.75,0.6656,1.1320999999999999,1.3126
1608,2006-03-03,0.7444,1.2033,1.7529,0.6677,1.1332,1.2988
1609,2006-03-06,0.739,1.2037,1.7545,0.6655,1.1399,1.2976
1610,2006-03-07,0.7328,1.2009,1.7486000000000002,0.656,1.1497,1.299
1611,2006-03-08,0.7345,1.1887,1.7354,0.6474,1.1558,1.3132
1612,2006-03-09,0.7336,1.1928,1.7382,0.6511,1.1607,1.3075
1613,2006-03-10,0.7318,1.1907,1.736,0.6459,1.161,1.3139
1614,2006-03-13,0.7347,1.1916,1.726,0.6412,1.1578,1.3175
1615,2006-03-14,0.7377,1.1961,1.7335,0.6366,1.1574,1.3115
1616,2006-03-15,0.7389,1.2016,1.7457,0.6428,1.1544,1.3023
1617,2006-03-16,0.7382,1.2069,1.7478,0.6464,1.1531,1.2958
1618,2006-03-17,0.729,1.2172,1.7568000000000001,0.6403,1.157,1.2894
1619,2006-03-20,0.7199,1.219,1.7555,0.6347,1.1602000000000001,1.2905
1620,2006-03-21,0.719,1.216,1.7553999999999998,0.624,1.1635,1.2911000000000001
1621,2006-03-22,0.7188,1.2107999999999999,1.7485,0.6247,1.1669,1.3001
1622,2006-03-23,0.7138,1.208,1.7464,0.625,1.1654,1.3054000000000001
1623,2006-03-24,0.7102,1.1968,1.7341,0.6171,1.1679,1.3169
1624,2006-03-27,0.7056,1.204,1.742,0.6082,1.169,1.311
1625,2006-03-28,0.705,1.2014,1.7464,0.6066,1.1707,1.3087
1626,2006-03-29,0.7064,1.2,1.7428,0.6036,1.1718,1.3098
1627,2006-03-30,0.7143,1.2025000000000001,1.7336,0.605,1.1597,1.3104
1628,2006-03-31,0.7165,1.2162,1.7461,0.6131,1.1685,1.2973
1629,2006-04-03,0.7156,1.2116,1.7372,0.6153,1.1712,1.3042
1630,2006-04-04,0.7208,1.2133,1.7399,0.6093,1.1636,1.3047
1631,2006-04-05,0.7276,1.2261,1.755,0.6092,1.1615,1.29
1632,2006-04-06,0.73,1.2292,1.7539,0.6158,1.1535,1.2836
1633,2006-04-07,0.7261,1.2219,1.7515,0.6124,1.1494,1.2908
1634,2006-04-10,0.7302,1.2093,1.7421,0.6082,1.1484,1.301
1635,2006-04-11,0.7329,1.2114,1.7438,0.6104,1.1437,1.3018
1636,2006-04-12,0.7322,1.2139,1.7486000000000002,0.6117,1.1472,1.2985
1637,2006-04-13,0.7277,1.2105,1.7505,0.6169,1.1508,1.2992
1638,2006-04-14,0.7279,1.2107,1.7527,0.619,1.1516,1.2977
1639,2006-04-17,0.7377,1.2111,1.7511999999999999,0.6177,1.1465,1.2985
1640,2006-04-18,0.7426,1.2256,1.7705,0.624,1.1403,1.2793
1641,2006-04-19,0.7468,1.2367,1.7839,0.6311,1.1358,1.2668
1642,2006-04-20,0.7368,1.2379,1.7925,0.6344,1.1399,1.267
1643,2006-04-21,0.7441,1.2314,1.7781,0.6256,1.1373,1.2782
1644,2006-04-24,0.7436,1.234,1.7824,0.6331,1.137,1.2747
1645,2006-04-25,0.7454,1.2384,1.7861,0.628,1.1309,1.2686
1646,2006-04-26,0.7525,1.2428,1.7875,0.6257,1.1278,1.2678
1647,2006-04-27,0.7566,1.2447,1.7844,0.6316,1.1231,1.2708
1648,2006-04-28,0.7595,1.2528000000000001,1.8011,0.634,1.1171,1.2602
1649,2006-05-01,0.757,1.2635,1.8256999999999999,0.6383,1.1146,1.2381
1650,2006-05-02,0.7604,1.2568,1.8242,0.6354,1.1072,1.2425
1651,2006-05-03,0.7696,1.2612,1.8397000000000001,0.6385,1.1086,1.2374
1652,2006-05-04,0.7723,1.2629000000000001,1.8425,0.6414,1.1088,1.2368000000000001
1653,2006-05-05,0.7719,1.2696,1.8527,0.6408,1.1061,1.2283
1654,2006-05-08,0.7678,1.2727,1.8595000000000002,0.641,1.1127,1.2265
1655,2006-05-09,0.7742,1.2701,1.8578000000000001,0.6324,1.099,1.2286
1656,2006-05-10,0.774,1.2763,1.867,0.6305,1.1015,1.2203
1657,2006-05-11,0.7755,1.2782,1.8643999999999998,0.6265,1.1035,1.219
1658,2006-05-12,0.7723,1.2836,1.8827,0.6296,1.1091,1.2135
1659,2006-05-15,0.7608,1.2926,1.8947,0.6276,1.1129,1.1979
1660,2006-05-16,0.7669,1.28,1.8792,0.6202,1.1072,1.2114
1661,2006-05-17,0.7579,1.286,1.8883,0.6262,1.1154,1.2071
1662,2006-05-18,0.7647,1.2725,1.8797000000000001,0.6223,1.1203,1.2163
1663,2006-05-19,0.7585,1.2854999999999999,1.8951,0.6225,1.1191,1.2045
1664,2006-05-22,0.7538,1.2771,1.8778000000000001,0.6197,1.1149,1.2167
1665,2006-05-23,0.7509,1.286,1.8852,0.6223,1.1243,1.2046999999999999
1666,2006-05-24,0.7534,1.2788,1.8775,0.6219,1.1197,1.2116
1667,2006-05-25,0.7617,1.2758,1.8686,0.6324,1.1065,1.218
1668,2006-05-26,0.7577,1.2824,1.8773,0.6405,1.1072,1.2151
1669,2006-05-29,0.759,1.2737,1.8594,0.6343,1.106,1.2257
1670,2006-05-30,0.7618,1.2749,1.8589,0.6351,1.0987,1.2252
1671,2006-05-31,0.7522,1.2875,1.8836,0.64,1.1012,1.2111
1672,2006-06-01,0.7462,1.2817,1.8719999999999999,0.6341,1.1025,1.2179
1673,2006-06-02,0.751,1.2816,1.8666,0.6273,1.101,1.2199
1674,2006-06-05,0.748,1.2922,1.8819,0.6303,1.1068,1.2092
1675,2006-06-06,0.7411,1.2905,1.8723,0.6309,1.1133,1.2079
1676,2006-06-07,0.7412,1.2824,1.8606,0.6279,1.1131,1.2156
1677,2006-06-08,0.7426,1.2802,1.8574000000000002,0.6284,1.1221,1.2204
1678,2006-06-09,0.748,1.2649,1.8437000000000001,0.6253,1.1072,1.232
1679,2006-06-12,0.7449,1.2642,1.8406,0.6334,1.1007,1.2311
1680,2006-06-13,0.7379,1.2581,1.8422,0.6285,1.1141,1.2343
1681,2006-06-14,0.738,1.2543,1.8342,0.6212,1.1128,1.2388
1682,2006-06-15,0.7422,1.2607,1.8433000000000002,0.6235,1.112,1.231
1683,2006-06-16,0.7382,1.2631000000000001,1.8488,0.6228,1.1228,1.2313
1684,2006-06-19,0.7363,1.2647,1.8505,0.6175,1.1206,1.2314
1685,2006-06-20,0.7379,1.2575,1.8405,0.6161,1.1177,1.2405
1686,2006-06-21,0.7395,1.2583,1.8425,0.6189,1.1081,1.2385
1687,2006-06-22,0.7336,1.2667,1.8455,0.6198,1.1182,1.2334
1688,2006-06-23,0.7316,1.2570000000000001,1.8282,0.609,1.123,1.2431
1689,2006-06-26,0.732,1.251,1.8187,0.6077,1.1236,1.2489
1690,2006-06-27,0.7324,1.259,1.8232,0.6039,1.1235,1.2422
1691,2006-06-28,0.7286,1.2576,1.8211,0.6041,1.1236,1.2437
1692,2006-06-29,0.7383,1.2548,1.8183,0.5953,1.1105,1.2465
1693,2006-06-30,0.7418,1.2668,1.8274,0.6033,1.1164,1.2365
1694,2006-07-03,0.7427,1.279,1.8498,0.6081,1.1122,1.223
1695,2006-07-04,0.7451,1.2793,1.842,0.6069,1.1088,1.2248999999999999
1696,2006-07-05,0.7416,1.279,1.8441,0.6106,1.1132,1.2245
1697,2006-07-06,0.7466,1.2724,1.8344,0.6041,1.1131,1.2323
1698,2006-07-07,0.7519,1.2779,1.8376000000000001,0.6053,1.1133,1.2285
1699,2006-07-10,0.7474,1.2810000000000001,1.8509,0.6108,1.1234,1.2243
1700,2006-07-11,0.7522,1.274,1.8423,0.6109,1.1317,1.2299
1701,2006-07-12,0.7525,1.2768,1.8446,0.6162,1.1334,1.227
1702,2006-07-13,0.7541,1.2701,1.834,0.6158,1.1314,1.2342
1703,2006-07-14,0.7534,1.2694,1.8436,0.6186,1.1276,1.2295
1704,2006-07-17,0.7477,1.2650000000000001,1.8387,0.6199,1.1358,1.2343
1705,2006-07-18,0.7469,1.2522,1.8197999999999999,0.6212,1.1366,1.248
1706,2006-07-19,0.7509,1.2508,1.8265,0.6248,1.1346,1.2526
1707,2006-07-20,0.7504,1.2593,1.8422,0.6247,1.1333,1.2481
1708,2006-07-21,0.7525,1.2628,1.8484,0.6221,1.1367,1.2442
1709,2006-07-24,0.7545,1.27,1.8584,0.6233,1.1404,1.2358
1710,2006-07-25,0.753,1.2634,1.8513,0.6228,1.1416,1.2462
1711,2006-07-26,0.7609,1.2581,1.8401,0.6225,1.1355,1.2534
1712,2006-07-27,0.7625,1.2713,1.8542999999999998,0.6211,1.1351,1.2406
1713,2006-07-28,0.7672,1.2698,1.8580999999999999,0.6203,1.1313,1.2387
1714,2006-07-31,0.7655,1.2762,1.8632,0.6175,1.1319,1.2326
